pid,vid,sid,mode,fixed_dev_mem,llm_dev_mem,fixed_reg_mem,llm_reg_mem
Lang,51,2,time,0.0,0.0,0.0,0.0
Lang,51,3,time,308380.8,299004.8,123603.2,122385.6
Lang,51,4,time,0.0,0.0,0.0,0.0
Lang,51,5,time,271820.8,280531.2,105800.0,120228.8
Lang,51,1,mem,301180.8,268216.0,120363.2,112155.2
Lang,51,2,mem,0.0,0.0,0.0,0.0
Lang,51,3,mem,0.0,0.0,0.0,0.0
Lang,51,4,mem,0.0,0.0,0.0,0.0
Lang,51,5,mem,291486.4,270513.6,124545.6,120644.8
Lang,52,1,normal,279241.6,274232.0,208193.6,213360.0
Lang,52,2,normal,314614.4,271712.0,204496.0,212302.4
Lang,52,3,normal,280329.6,284912.0,204880.0,205316.8
Lang,52,4,normal,277004.8,278331.2,203648.0,205054.4
Lang,52,5,normal,271128.0,272185.6,202692.8,203704.0
Lang,52,1,time,282512.0,281923.2,209956.8,204368.0
Lang,52,2,time,281624.0,273321.6,205315.2,203345.6
Lang,52,3,time,314171.2,232683.2,205683.2,206000.0
Lang,52,4,time,0.0,0.0,0.0,0.0
Lang,52,5,time,261731.2,262854.4,201584.0,205724.8
Lang,52,1,mem,261731.2,276096.0,200825.6,200100.8
Lang,52,2,mem,290355.2,272793.6,205704.0,204929.6
Lang,52,3,mem,295582.4,256025.6,203728.0,206915.2
Lang,52,4,mem,267328.0,280611.2,207611.2,202020.8
Lang,52,5,mem,273110.4,297425.6,202051.2,219124.8
Lang,54,1,normal,0.0,0.0,0.0,0.0
Lang,54,2,normal,294292.8,253936.0,165792.0,164152.0
Lang,54,3,normal,292390.4,251646.4,165737.6,167963.2
Lang,54,4,normal,301761.6,266832.0,167688.0,165929.6
Lang,54,5,normal,289166.4,276216.0,167664.0,167841.6
Lang,54,1,time,0.0,0.0,165731.2,166264.0
Lang,54,2,time,269667.2,266763.2,0.0,0.0
Lang,54,3,time,0.0,0.0,0.0,0.0
Lang,54,4,time,0.0,0.0,0.0,0.0
Lang,54,5,time,281539.2,285547.2,165724.8,167724.8
Lang,54,1,mem,320540.8,284251.2,165950.4,168112.0
Lang,54,2,mem,0.0,0.0,0.0,0.0
Lang,54,3,mem,286270.4,268390.4,164320.0,167801.6
Lang,54,4,mem,0.0,0.0,0.0,0.0
Lang,54,5,mem,0.0,0.0,0.0,0.0
Lang,55,1,normal,292252.8,309638.4,79001.6,86956.8
Lang,55,2,normal,0.0,0.0,82128.0,82697.6
Lang,55,3,normal,314512.0,292326.4,80534.4,81560.0
Lang,55,4,normal,0.0,0.0,80323.2,75462.4
Lang,55,5,normal,289907.2,332708.8,86683.2,87009.6
Lang,55,1,time,282076.8,281164.8,85244.8,86336.0
Lang,55,2,time,260627.2,288819.2,88371.2,80374.4
Lang,55,3,time,282576.0,290923.2,80537.6,81841.6
Lang,55,4,time,301556.8,295883.2,82227.2,82105.6
Lang,55,5,time,0.0,0.0,0.0,0.0
Lang,55,1,mem,293760.0,287945.6,83568.0,86856.0
Lang,55,2,mem,0.0,0.0,0.0,0.0
Lang,55,3,mem,0.0,0.0,0.0,0.0
Lang,55,4,mem,272681.6,267779.2,85011.2,88384.0
Lang,55,5,mem,0.0,0.0,0.0,0.0
Lang,58,1,normal,288128.0,293462.4,91606.4,89969.6
Lang,58,2,normal,295971.2,284840.0,83500.8,84656.0
Lang,58,3,normal,297827.2,300384.0,84681.6,86204.8
Lang,58,4,normal,270238.4,292302.4,84595.2,91982.4
Lang,58,5,normal,303779.2,317568.0,83916.8,89508.8
Lang,58,1,time,264684.8,298401.6,80508.8,78017.6
Lang,58,2,time,287654.4,282174.4,91705.6,91308.8
Lang,58,3,time,295214.4,272035.2,90123.2,82481.6
Lang,58,4,time,305110.4,297361.6,89582.4,94699.2
Lang,58,5,time,302862.4,279715.2,89494.4,83342.4
Lang,58,1,mem,0.0,0.0,0.0,0.0
Lang,58,2,mem,288112.0,295812.8,83382.4,92574.4
Lang,58,3,mem,275440.0,284828.8,89536.0,79344.0
Lang,58,4,mem,0.0,0.0,0.0,0.0
Lang,58,5,mem,306780.8,295262.4,86628.8,86590.4
Lang,59,1,normal,0.0,0.0,0.0,0.0
Lang,59,2,normal,305555.2,325390.4,139473.6,143600.0
Lang,59,3,normal,0.0,0.0,0.0,0.0
Lang,59,4,normal,288070.4,319891.2,147281.6,138193.6
Lang,59,5,normal,0.0,0.0,0.0,0.0
Lang,59,1,time,0.0,0.0,0.0,0.0
Lang,59,2,time,299182.4,290352.0,147297.6,148292.8
Lang,59,3,time,291540.8,307763.2,140828.8,149558.4
Lang,59,4,time,313081.6,294777.6,135832.0,131107.2
Lang,59,5,time,0.0,0.0,0.0,0.0
Lang,59,1,mem,0.0,0.0,0.0,0.0
Lang,59,2,mem,0.0,0.0,0.0,0.0
Lang,59,3,mem,296700.8,280550.4,121283.2,140523.2
Lang,59,4,mem,0.0,0.0,0.0,0.0
Lang,59,5,mem,273553.6,288660.8,141686.4,136633.6
Lang,61,1,normal,0.0,0.0,0.0,0.0
Lang,61,2,normal,283491.2,270939.2,109798.4,103024.0
Lang,61,3,normal,260489.6,283233.6,94864.0,137384.0
Lang,61,4,normal,264483.2,280652.8,89489.6,106718.4
Lang,61,5,normal,279464.0,305305.6,103569.6,108787.2
Lang,61,1,time,278641.6,268945.6,90307.2,103888.0
Lang,61,2,time,0.0,0.0,0.0,0.0
Lang,61,3,time,271017.6,261619.2,83728.0,113321.6
Lang,61,4,time,283116.8,264161.6,98857.6,84832.0
Lang,61,5,time,272572.8,285444.8,120281.6,106054.4
Lang,61,1,mem,0.0,0.0,0.0,0.0
Lang,61,2,mem,292918.4,283640.0,98209.6,142870.4
Lang,61,3,mem,277038.4,302481.6,91678.4,90504.0
Lang,61,4,mem,266049.6,300233.6,129220.8,110804.8
Lang,61,5,mem,288756.8,273555.2,101280.0,104198.4
Lang,6,1,normal,100934961.6,113946736.0,54129.6,48761.6
Lang,6,2,normal,0.0,0.0,52182.4,117828.8
Lang,6,3,normal,0.0,0.0,53497.6,106841.6
Lang,6,4,normal,153690787.2,139687419.2,55172.8,49993.6
Lang,6,5,normal,158448673.6,173492076.8,54681.6,52972.8
Lang,6,1,time,0.0,0.0,55243.2,106376.0
Lang,6,2,time,0.0,0.0,54305.6,102654.4
Lang,6,3,time,133942611.2,112128809.6,55272.0,51048.0
Lang,6,4,time,0.0,0.0,55712.0,92052.8
Lang,6,5,time,0.0,0.0,52166.4,107944.0
Lang,6,1,mem,148241844.8,115399038.4,51116.8,72238.4
Lang,6,2,mem,0.0,0.0,53878.4,96140.8
Lang,6,3,mem,132355819.2,186342184.0,54480.0,50630.4
Lang,6,4,mem,167741472.0,115270536.0,53345.6,57492.8
Lang,6,5,mem,0.0,0.0,51993.6,95163.2
Lang,9,1,normal,0.0,0.0,0.0,0.0
Lang,9,2,normal,0.0,0.0,0.0,0.0
Lang,9,3,normal,0.0,0.0,0.0,0.0
Lang,9,4,normal,127697752.0,187073324.8,61576.0,50497.6
Lang,9,5,normal,0.0,0.0,0.0,0.0
Lang,9,1,time,0.0,0.0,0.0,0.0
Lang,9,2,time,0.0,0.0,0.0,0.0
Lang,9,3,time,0.0,0.0,0.0,0.0
Lang,9,4,time,0.0,0.0,0.0,0.0
Lang,9,5,time,0.0,0.0,0.0,0.0
Lang,9,1,mem,0.0,0.0,0.0,0.0
Lang,9,2,mem,0.0,0.0,0.0,0.0
Lang,9,3,mem,0.0,0.0,0.0,0.0
Lang,9,4,mem,0.0,0.0,0.0,0.0
Lang,9,5,mem,0.0,0.0,0.0,0.0
